,transgene,reporter,brain_region,spines,apical_intact,specimen_id,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hero_first_last_adratio,hero_first_mean_adratio,hero_second_last_adratio,id,input_resistance_mohm,latency,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_long_square,max_rate_second_last_adratio,mouse_line,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheo_first_spike_hw,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
384,Chrna2,positive,VISp5,sparsely spiny,NA,567354967,0.00866905453087,43.9761904762,-21.325000793,0.402333333333,1.18036,2.98673,1.024065,-61.0312538147,-61.5312538147,-64.5546875,False,False,False,0.621562156216,0.739528795812,0.674734140081,567398799,254.424752,0.03044,0.490845684394,0.635492344949,56.0,0.544027898867,Chrna2-Cre_OE25,1.17882,2.9851,1.02265,39.78125,41.0000019073,35.5156288147,0.00066,567373463,26,276.875048876,0.166442587972,1.01523264,,,1.819275,,,-71.507818222,21.5677393545,50.0,49.1249980927,499.999969482,1.1784,2.98466,1.02229,-44.03125,-43.3125038147,-45.625002861,567373540,1.18086,2.98724,1.819275,-61.3125038147,-61.8281269073,-71.507818222,2.77638138682,2.83844648918,2.66737425355,-100.437507629,-70.8718795776
457,Chrna2,positive,VISp5,sparsely spiny,NA,569739534,0.060119173929,43.5109090909,-23.0250003092,0.383082605514,1.20178,2.97068,1.04069142857,-53.8750038147,-50.2500025431,-50.1026812962,False,False,False,0.0229353555905,0.0531960531961,0.0347729584759,569752340,291.483968,0.03288,0.0824411134904,0.105849525021,68.0,0.250535331906,Chrna2-Cre_OE25,1.20082,2.96950666667,1.03954,37.8125,29.3750019073,21.1696436746,0.00048,569748320,50,267.187476158,0.150915533304,4.436040704,,,,,,,20.8669719179,29.9999980927,48.7083333333,509.999969482,1.20036,2.96902666667,1.03909142857,-39.2187538147,-39.0937512716,-40.2098230634,569748324,1.20182,2.97074666667,1.04078,-53.9375038147,-50.3541704814,-50.1741098676,1.56323909975,1.75648110091,1.82178833407,-95.7187576294,-69.3536453247
562,Chrna2,positive,VISp5,sparsely spiny,NA,567266985,0.0216389675472,49.4978947368,-43.1349990448,0.371312217195,1.16812,2.86658,1.02476,-58.6562538147,-60.695315361,-61.5312538147,False,False,False,0.543119969337,0.646652324141,0.550785741663,567296642,345.971648,0.03878,0.426746166951,0.52000569847,52.0,0.492333901193,Chrna2-Cre_OE25,1.16644,2.86494,1.02340571429,34.6562538147,38.453127861,32.2008931296,0.00072,567280448,58,341.718673706,0.0355428121984,3.325188864,,,1.82014,,,-75.1473257882,31.5699096242,70.0,46.09375,530.0,1.1659,2.8644,1.02298,-38.8125038147,-40.1875019073,-41.6785741534,567280452,1.1683,2.866785,1.82014,-58.8437538147,-60.8984413147,-75.1473257882,2.24152484628,2.22230428025,2.03263879461,-101.968757629,-74.6933822632
631,Chrna2,positive,VISp5,sparsely spiny,NA,555263276,0.251984333432,23.65,-27.1699988896,0.383914902197,1.06824,3.3161,1.02475333333,-59.7812538147,-55.8437538147,-60.2812538147,False,False,False,0.212915301825,0.384778012685,0.366401497426,555401580,455.840384,0.0208,0.228905597327,0.309916505573,56.0,0.256474519632,Chrna2-Cre_OE25,1.06706,3.31482,1.0236,25.0,25.7916673024,20.9687506358,0.0006,555269777,31,340.624958277,0.0928596332669,2.10700224,,3.33911333333,1.58009666667,,-52.708337148,-72.3229204814,23.755904472,50.0,57.3333320618,380.0,1.06648,3.31423333333,1.02307,-46.75,-40.2708346049,-46.9791704814,555269781,1.06828,3.31622,1.58009666667,-59.8125,-55.9791704814,-72.3229204814,1.62511554154,1.58882025163,1.55072884586,-102.15625,-71.0309524536
739,Chrna2,positive,VISp5,sparsely spiny,NA,566463606,0.0393160205501,58.2425,10.477499944,0.269683908046,1.1332,4.28827333333,1.0247,-54.7500038147,-55.5208346049,-56.1250030518,False,False,False,0.250279579512,0.355923577684,0.390292999329,566478879,172.653536,0.04118,0.244512506381,0.3355170993,35.0,0.28943338438,Chrna2-Cre_OE25,1.13212,4.28706666667,1.023536,40.5,41.3958358765,40.3125015259,0.00054,566471407,48,149.218559265,0.207872197032,1.462429568,1.15648,4.31178666667,1.241672,-52.7812538147,-54.9479192098,-74.2687530518,19.2370070393,90.0,81.625,750.0,1.13172,4.28664666667,1.023128,-42.6875,-42.0000038147,-47.5125030518,566471415,1.13322,4.28832666667,1.241672,-54.7812538147,-55.5833346049,-74.2687530518,2.26973551769,2.34684718372,2.37637355912,-90.84375,-73.4568405151
742,Chrna2,positive,VISpm5,sparsely spiny,NA,567320213,0.244985703323,38.42,-0.737499959106,0.34282993943,1.09482,2.37724666667,1.040945,-55.5312538147,-54.2916692098,-56.1562538147,False,False,False,0.222614840989,0.393545028631,0.402826855124,567348622,427.492704,0.02302,0.227501799856,0.31659442218,50.0,0.27501799856,Chrna2-Cre_OE25,1.09392,2.37633333333,1.04008,31.7500019073,33.6458333333,34.0859394073,0.00044,567342186,31,286.718547344,0.0590216480196,2.04800128,1.11692,2.39924666667,1.769555,-54.0312538147,-54.3437525431,-68.0781288147,28.2645841898,50.0,33.9166666667,410.0,1.0935,2.3759,1.03968,-42.28125,-41.3229166667,-43.2734384537,567342192,1.09484,2.39183333333,1.769555,-55.5625038147,-54.6145858765,-68.0781288147,1.65496471288,1.69272556529,1.66053756942,-98.34375,-66.9790344238
762,Chrna2,positive,VISli6a,aspiny,NA,562381417,0.00392881871419,23.0447619048,14.1624992983,0.803875968992,1.07636,3.6482,1.0259,-49.6562538147,-57.0937538147,-57.5312538147,False,False,False,0.721161191749,0.769131134184,0.736440030558,562383858,412.892288,0.02122,0.77969762419,0.845569824731,117.0,0.732181425486,Chrna2-Cre_OE25,1.07402,3.64658,1.02346,-1.87500011921,8.06250095367,4.50000047684,0.00088,562383045,73,284.062385559,0.077246196568,1.323708032,,33.09534,1.51038,,-69.5312576294,-70.6562576294,13.4910591431,70.0,65.625,400.0,1.07348,3.6461,1.023,-33.0,-29.90625,-35.0,562383049,1.077,33.09534,1.51038,-50.09375,-69.5312576294,-70.6562576294,2.10234991609,1.3283300904,1.89234214396,-91.75,-70.5716781616
230,Chrna2,positive,VISp2/3,aspiny,NA,566671538,0.0596904830789,184.133333333,8.25999945525,0.0629230769231,1.047,5.61631333333,1.024665,-52.09375,-49.5937538147,-55.0468788147,False,False,False,4.18757327081,1.61446327684,1.0,566673683,306.119712,0.01042,0.408466819222,0.174086897157,11.0,1.86041189931,Chrna2-Cre_OE25,1.04586,5.6146,1.0234,26.4375,24.0104173024,30.1718759537,0.00054,566672386,44,243.59382689,0.230195939541,1.130302592,1.12054,5.6176,1.41071,-44.3750038147,-50.3958346049,-69.0078144073,14.5666300154,90.0,114.875002543,260.0,1.04552,5.61416666667,1.023065,-36.78125,-36.5312525431,-44.8750019073,566672392,1.0472,5.6176,1.41071,-52.2812538147,-50.3958346049,-69.0078163147,2.36373633054,2.51196142094,2.46690311526,-96.8750076294,-68.3530731201
992,Chrna2,positive,VISp2/3,aspiny,NA,566460800,-0.00489474649908,77.9116666667,2.51499971023,0.228509480088,1.6928,7.04828666667,1.02692666667,-50.5,-51.1354192098,-56.3281275431,False,False,False,1.1143989432,1.08276466939,1.19313077939,566477318,200.542144,0.06424,0.63883955003,0.65863633589,31.0,0.808762581409,Chrna2-Cre_OE25,1.68962,7.04527333333,1.02348333333,24.25,31.6458352407,24.5104179382,0.001,566464653,41,115.468747914,0.0158823784441,1.258951552,1.70012,7.05559333333,1.52113333333,-54.3750038147,-55.1041692098,-77.2604217529,8.06893707097,150.0,150.625,770.0,1.68908,7.04476666667,1.02308333333,-36.3437538147,-35.9479192098,-36.6562519073,566464657,1.70012,7.05559333333,1.52113333333,-54.3750038147,-55.1041692098,-77.2604230245,3.73982856537,3.80579692798,2.38330587213,-89.625,-77.1948776245
524,Chrna2,positive,VISp5,aspiny,NA,555898896,0.0190160693201,29.948125,-0.0181249465306,0.696521724155,1.118335,2.20775833333,1.03151166667,-58.9062538147,-58.4895858765,-59.1562525431,False,False,False,0.306405228758,0.391343364568,0.411241830065,555947921,441.202464,0.017455,0.384455651142,0.443529561997,68.0,0.421833283892,Chrna2-Cre_OE25,1.117305,2.206655,1.03045833333,25.6562519073,29.5729173024,27.9687512716,0.00046,555929444,34,380.781233311,0.218152210116,1.225469184,,,1.30766166667,,,-69.7187525431,18.2523856254,29.9999980927,29.625,300.0,1.11694,2.20626333333,1.030115,-41.5312538147,-39.5833358765,-39.8958346049,555929426,1.118435,2.20788666667,1.30766166667,-59.0625038147,-58.6875012716,-69.7187525431,1.66899317084,1.69030579443,1.66107738417,-98.65625,-69.4236221313
777,Chrna2,positive,VISp5,aspiny,NA,566466395,0.0448223385598,43.5209090909,-78.5324999475,0.546721311475,1.09288,2.16643333333,1.02452666667,-57.7812538147,-59.4687538147,-58.9375038147,False,False,False,0.117491749175,0.184444490498,0.226402640264,566492318,510.781248,0.0209,0.259898477157,0.335882244408,65.0,0.318781725888,Chrna2-Cre_OE25,1.09192,2.16514,1.02346,25.71875,14.1875009537,19.0104179382,0.00046,566474329,53,310.468673706,0.086641125381,3.766585856,1.2802,2.18152,1.59847333333,-52.09375,-58.1041679382,-73.5208358765,18.2735923112,50.0,28.625,370.0,1.09154,2.16471333333,1.02310666667,-38.8750038147,-44.5937512716,-40.4687525431,566474333,1.09292,2.1666,1.59847333333,-57.90625,-59.6875025431,-73.5208358765,1.67034722134,1.9159450905,1.71787426392,-100.5,-71.5606994629
888,Chrna2,positive,VISp5,aspiny,NA,570010469,0.0630446943136,80.4844444444,-25.6400005394,0.219708502024,1.26258,4.44764666667,1.024755,-60.8125038147,-60.6562538147,-62.656252861,False,False,False,0.322690822691,0.404978700745,0.443421443421,570013336,192.807776,0.05426,0.298600311042,0.404653180982,35.0,0.362363919129,Chrna2-Cre_OE25,1.26132,4.44636,1.023505,31.6250019073,34.020837148,32.9921894073,0.00066,570011511,47,182.656213641,0.0680871158838,1.216059136,1.28602,4.47265333333,1.46947,-59.3750038147,-58.583337148,-78.0781288147,23.8819259992,70.0,85.625,720.0,1.26086,4.4459,1.023085,-42.4687538147,-43.270837148,-50.312502861,570011521,1.26268,4.44772,1.46947,-60.8750038147,-60.7500025431,-78.0781288147,2.03066374192,2.12937930874,2.20316752225,-97.5937576294,-77.9012298584
824,Chrna2,positive,VISpm5,aspiny,NA,566761793,0.0240650777896,29.9925,-63.6299971046,0.524553571429,1.07192,2.50259,1.02421333333,-61.5937538147,-60.4843788147,-59.895837148,False,False,False,0.222848360656,0.29007251813,0.332991803279,566766403,337.48256,0.02184,0.40520984081,0.453175261486,81.0,0.437047756874,Chrna2-Cre_OE25,1.07094,2.50162,1.0233,29.4062519073,33.7031288147,33.8125025431,0.00046,566764138,36,230.468943715,0.0809965506196,2.198167296,,,1.56566,,,-72.4791692098,18.1274680274,50.0,36.9999990463,499.999969482,1.07056,2.50117,1.02296666667,-44.4375,-51.1562519073,-42.8645846049,566764120,1.072,2.50268,1.56566,-61.65625,-60.5937519073,-72.4791692098,1.94547912849,1.99197047396,2.03203969504,-98.4062576294,-71.9615402222
548,Ctgf,positive,RSPd6a,spiny,intact,530204927,0.0177381056739,84.33,14.5449997532,0.212423830876,1.86078,2.98929333333,1.026715,-53.0,-53.5104192098,-57.203127861,False,False,False,0.72638164755,0.826040554963,0.800417101147,530291163,244.943888,0.08588,0.539556962025,0.678416192721,24.0,0.62460443038,Ctgf-T2A-dgCre,1.85646,2.98517333333,1.023515,41.15625,43.9166692098,41.3828163147,0.00104,530213164,34,221.250116825,0.0833893492818,2.184225792,1.91556,3.04040666667,1.59782,-61.3750038147,-61.6666704814,-74.9765644073,32.1219415101,50.0,49.125,740.0,1.85598,2.98467333333,1.0231,-43.3125,-44.2187538147,-47.0781288147,530213168,1.91556,3.04040666667,1.59782,-61.3750038147,-61.6666704814,-74.9765644073,4.68985697278,4.60628122954,4.34669399647,-98.5625,-74.6492538452
216,Ctgf,positive,VISa6b,spiny,intact,534524026,0.0230086409369,60.61,21.5950000937,0.223648645418,1.10562,2.0248,1.02632,-50.5312538147,-51.9687525431,-53.0625038147,False,False,False,0.500699300699,0.708793928395,0.498834498834,535543352,332.606144,0.02398,0.349333333333,0.47584947174,36.0,0.4112,Ctgf-T2A-dgCre,1.10278,2.02162666667,1.023495,39.46875,41.5416704814,40.789065361,0.00086,534545774,25,208.593711257,0.0560376010835,1.423689216,1.12964,2.05304666667,1.074225,-56.9375038147,-57.4687525431,-62.3046913147,27.0237032863,29.9999980927,25.0,249.999984741,1.10234,2.0212,1.02311,-41.1875038147,-41.6979179382,-43.9609394073,534545778,1.12964,2.05304666667,1.074225,-56.9375038147,-57.4687525431,-62.3046913147,4.43749488474,4.5649352662,4.25334611847,-83.03125,-60.6267623901
551,Ctgf,positive,VISl6b,spiny,intact,504635521,0.017931250743,69.5984615385,20.5474994658,0.228333333333,1.22514,3.9928,1.02675,-52.0625038147,-52.0833333333,-55.367190361,False,False,False,0.65,0.803178673269,0.73488372093,504637375,202.98656,0.05622,0.523242630385,0.64932753983,35.0,0.602040816327,Ctgf-T2A-dgCre,1.22158,3.98961333333,1.02351,31.4687519073,42.9687512716,36.0078125,0.00112,504637226,55,268.415033817,0.122360110283,1.724427008,1.25778,4.03156,1.710095,-57.4687538147,-56.9687525431,-75.7500019073,28.8296120731,50.0,74.2083333333,630.0,1.221,3.98904666667,1.023015,-43.40625,-46.0208358765,-43.9687509537,504637212,1.25778,4.03156,1.710095,-57.4687538147,-56.9687525431,-75.7500019073,3.62204094091,4.10519609477,3.50302186369,-101.75,-75.5874557495
755,Ctgf,positive,VISl6b,spiny,intact,510106222,0.0268691568529,68.485,12.8800000179,0.191269851802,1.14864,4.39686666667,1.02670333333,-48.4687538147,-48.0104179382,-52.3177089691,False,False,False,0.552304505438,0.622910126305,0.688244432936,510129163,151.449984,0.064,0.317081046174,0.533807233954,27.0,0.328059412335,Ctgf-T2A-dgCre,1.14488,4.39286,1.02348666667,38.375,39.552087148,37.1614602407,0.00102,510116890,40,156.874880195,0.0137283848599,1.091937024,1.15974,4.42072,1.78405333333,-53.0625038147,-54.8541679382,-68.0208346049,17.018974107,110.0,84.2916666667,530.0,1.14444,4.39240666667,1.02310333333,-42.7187538147,-43.4270858765,-48.182293574,510116895,1.15974,4.42072,1.78405333333,-53.0625038147,-54.8541679382,-68.0208346049,6.09655607294,5.67460593842,5.18909898526,-83.4687576294,-67.0353393555
796,Ctgf,positive,VISl6b,spiny,intact,522301604,0.0166821998492,60.035,12.8899998314,0.246291560102,1.26138,3.14339333333,1.026684,-55.5000038147,-53.8958346049,-56.2625022888,False,False,False,0.604096606542,0.658282668443,0.860593090798,522405812,173.540128,0.03694,0.461081081081,0.508751002612,30.0,0.688108108108,Ctgf-T2A-dgCre,1.25842,3.14026666667,1.02348,44.28125,46.1666679382,40.2062522888,0.00096,522304746,40,241.562604904,0.0302673820406,1.356841728,1.33028,3.18314666667,1.77576,-63.5937538147,-60.7604192098,-77.51875,23.6371235315,40.0,52.9999987284,101.999993896,1.25796,3.13980666667,1.023076,-49.8125038147,-48.0104192098,-48.4937522888,522304734,1.33028,3.18314666667,1.77576,-63.5937538147,-60.7604192098,-77.5187515259,5.34480257803,5.61428898511,5.04095443346,-101.343757629,-76.6850128174
131,Ctgf,positive,VISli6b,spiny,intact,526573598,0.0112589502032,95.0088888889,-6.55500003235,0.152747249209,1.25092,3.48384666667,1.02594,-51.1875038147,-52.7604192098,-55.2291679382,False,False,False,0.83482688391,0.862866632362,0.946843177189,526594416,249.948128,0.05462,0.49774497745,0.567494634851,23.0,0.593275932759,Ctgf-T2A-dgCre,1.24742,3.48072,1.02361333333,46.5,47.0729179382,44.7708358765,0.00092,526576921,28,203.906327486,0.0947432816029,1.5534592,1.28714,3.52321333333,1.78088666667,-56.9062538147,-58.7604204814,-71.8750025431,21.5441395481,90.0,61.5000025431,0.0,1.24698,3.48028666667,1.02323333333,-42.9375038147,-43.2500012716,-47.375,526576925,1.28714,3.52321333333,1.78088666667,-56.9062538147,-58.7604204814,-71.8750025431,4.98288455755,4.82387475876,4.41016020534,-93.625,-71.2786102295
372,Ctgf,positive,VISp5,spiny,intact,501891177,0.00852896340518,26.0156756757,1.35749994145,0.269980314384,1.14772,1.72536666667,1.025376,-52.15625,-52.2916692098,-56.9375022888,False,False,False,0.541545189504,0.57119408257,0.613702623907,501892627,462.096832,0.01402,0.314475873544,0.455421686747,60.0,0.35690515807,Ctgf-T2A-dgCre,1.14548,1.72304,1.023252,38.2500038147,45.2291679382,42.6187507629,0.00084,501891587,33,413.437455893,0.0900622904301,1.846605952,1.17122,1.7459,1.875384,-54.9375038147,-53.8854204814,-69.9375030518,25.3465120244,20.0,17.5416666667,239.999984741,1.14498,1.72254,1.022832,-42.9375038147,-43.0729192098,-45.6687530518,501891575,1.17122,1.7459,1.875384,-54.9375038147,-53.8854204814,-69.9375030518,3.2085565206,3.64671277036,3.47214017823,-103.000007629,-68.5833206177
1034,Ctgf,positive,VISp5,spiny,intact,502366405,0.00848211075351,71.6784615385,26.504999584,0.170570870384,1.18754,7.31789333333,1.02503,-48.4687538147,-49.8541704814,-52.7500019073,False,False,False,0.81526429342,0.843489085875,1.0021574973,509719334,126.105232,0.05194,0.568975386377,0.589086906828,29.0,0.806525472238,Ctgf-T2A-dgCre,1.18554,7.31612,1.023515,31.34375,42.6354179382,38.3203144073,0.00082,509700045,59,108.593635261,0.155113935471,2.706604288,1.24128,7.37012,1.12065,-57.5625038147,-55.3125038147,-76.210943222,17.5729806951,140.0,157.416666667,1240.0,1.18504,7.31570666667,1.023135,-42.4687538147,-43.5729192098,-51.9062538147,509700025,1.24128,7.37012,1.12065,-57.5625038147,-55.3125038147,-76.210943222,3.12803712498,3.81676098373,3.50827954268,-86.4687576294,-75.1248931885
